Time,Temperature,pH,Turbidity,DissolvedOxygen
2023-04-04 12:38:31.288141,25.60,7.36,75.41,2.11
2023-04-04 12:38:31.798837,25.60,7.36,75.41,2.11
2023-04-04 12:38:32.299402,25.60,7.36,75.41,2.11
2023-04-04 12:38:32.780392,25.60,7.36,75.41,2.11
2023-04-04 12:38:33.291426,25.60,7.36,75.41,2.11
2023-04-04 12:38:33.782174,25.60,7.36,75.41,2.11
2023-04-04 12:38:34.272443,25.60,7.36,75.41,2.11
2023-04-04 12:38:34.783129,25.60,7.36,75.41,2.11
2023-04-04 12:38:35.293411,25.60,7.36,75.41,2.11
2023-04-04 12:38:35.794237,25.60,7.36,75.41,2.11
2023-04-04 12:38:36.296252,25.60,7.36,75.41,2.11
2023-04-04 12:38:36.796591,25.60,7.36,75.41,2.11
2023-04-04 12:38:37.287695,25.59,7.36,75.41,2.11
2023-04-04 12:38:37.788488,25.59,7.36,75.41,2.11
2023-04-04 12:38:38.279585,25.59,7.36,75.41,2.11
2023-04-04 12:38:38.790700,25.59,7.36,75.41,2.11
2023-04-04 12:38:39.291633,25.59,7.36,75.41,2.11
2023-04-04 12:38:39.782481,25.60,7.36,75.41,2.11
2023-04-04 12:38:40.283521,25.60,7.36,75.41,2.11
2023-04-04 12:38:40.795220,25.60,7.36,75.41,2.11
2023-04-04 12:38:41.296134,25.60,7.36,75.41,2.11
2023-04-04 12:38:41.787370,25.60,8.17,75.41,2.11
2023-04-04 12:38:42.300582,25.60,8.17,75.41,2.11
2023-04-04 12:38:42.790180,25.60,7.93,75.41,2.11
2023-04-04 12:38:43.281430,25.60,7.93,75.41,2.11
2023-04-04 12:38:43.782176,25.60,7.72,75.41,2.11
2023-04-04 12:38:44.283474,25.60,7.72,75.41,2.11
2023-04-04 12:38:44.774790,25.60,7.72,75.41,2.11
2023-04-04 12:38:45.296124,25.60,7.53,75.41,2.11
2023-04-04 12:38:45.797191,25.60,7.36,75.41,2.11
2023-04-04 12:38:46.278657,25.60,7.36,75.41,2.11
2023-04-04 12:38:46.789635,25.60,7.36,75.25,2.11
2023-04-04 12:38:47.291351,25.60,7.36,75.25,2.11
2023-04-04 12:38:47.782456,25.60,7.36,75.18,2.11
2023-04-04 12:38:48.283553,25.60,7.36,75.18,2.11
2023-04-04 12:38:48.785005,25.60,7.36,75.18,2.11
2023-04-04 12:38:49.286265,25.60,7.36,75.12,2.11
2023-04-04 12:38:49.777512,25.60,7.36,75.12,2.11
2023-04-04 12:38:50.278520,25.60,7.36,75.07,2.11
2023-04-04 12:38:50.779907,25.60,7.36,75.07,2.11
2023-04-04 12:38:51.290932,25.60,7.36,74.97,2.11
2023-04-04 12:38:51.782109,25.60,7.36,74.97,2.11
2023-04-04 12:38:52.283212,25.60,7.36,74.97,2.11
2023-04-04 12:38:52.774131,25.60,7.36,74.97,2.11
2023-04-04 12:38:53.276998,25.60,7.36,74.97,2.11
2023-04-04 12:38:53.779217,25.60,7.36,74.97,2.11
2023-04-04 12:38:54.280066,25.60,7.36,74.97,2.11
2023-04-04 12:38:54.781930,25.60,7.36,74.97,2.11
2023-04-04 12:38:55.282383,25.60,7.36,74.97,2.11
2023-04-04 12:38:55.783663,25.60,7.36,74.97,2.11
2023-04-04 12:38:56.274393,25.60,7.36,74.97,2.11
2023-04-04 12:38:56.775651,25.60,7.36,74.97,2.11
2023-04-04 12:38:57.296876,25.59,7.36,74.97,2.11
2023-04-04 12:38:57.808530,25.59,7.36,74.97,2.11
2023-04-04 12:38:58.289445,25.60,7.36,74.97,2.11
2023-04-04 12:38:58.791845,25.60,7.36,74.97,2.11
2023-04-04 12:38:59.293187,25.60,7.36,74.97,2.11
2023-04-04 12:38:59.794239,25.61,7.36,74.97,2.11
2023-04-04 12:39:00.295648,25.61,7.36,74.97,2.11
2023-04-04 12:39:00.793933,25.61,7.36,74.97,2.11
2023-04-04 12:39:01.291787,25.61,7.36,74.97,2.11
2023-04-04 12:39:01.792398,25.61,7.36,74.97,2.11
2023-04-04 12:39:02.290499,25.61,8.17,74.97,2.11
2023-04-04 12:39:02.793884,25.61,8.17,74.97,2.11
2023-04-04 12:39:03.282647,25.61,7.93,74.97,2.11
2023-04-04 12:39:03.795232,25.61,7.93,74.97,2.11
2023-04-04 12:39:04.274975,25.61,7.72,74.97,2.11
2023-04-04 12:39:04.775434,25.61,7.53,74.97,2.11
2023-04-04 12:39:05.296956,25.61,7.53,74.97,2.11
2023-04-04 12:39:05.797531,25.61,7.35,74.97,2.11
2023-04-04 12:39:06.298081,25.61,7.35,74.97,2.11
2023-04-04 12:39:06.778401,25.61,7.35,74.97,2.11
2023-04-04 12:39:07.289322,25.61,7.35,74.97,2.11
2023-04-04 12:39:07.779927,25.61,7.35,74.97,2.11
2023-04-04 12:39:08.290125,25.61,7.35,75.09,2.11
2023-04-04 12:39:08.780436,25.61,7.35,75.24,2.11
2023-04-04 12:39:09.280782,25.61,7.35,75.37,2.11
2023-04-04 12:39:09.781541,25.61,7.35,75.48,2.11
2023-04-04 12:39:10.302496,25.61,7.35,75.48,2.11
2023-04-04 12:39:10.782590,25.61,7.35,75.31,2.11
2023-04-04 12:39:11.283041,25.61,7.35,75.31,2.11
2023-04-04 12:39:11.783575,25.61,7.35,75.31,2.11
2023-04-04 12:39:12.274237,25.61,7.35,75.31,2.11
2023-04-04 12:39:12.774764,25.61,7.35,75.31,2.11
2023-04-04 12:39:13.285525,25.61,7.35,75.31,2.11
2023-04-04 12:39:13.785649,25.61,7.35,75.31,2.11
2023-04-04 12:39:14.276363,25.61,7.35,75.31,2.11
2023-04-04 12:39:14.776940,25.61,7.35,75.31,2.11
2023-04-04 12:39:15.277529,25.61,7.35,75.31,2.11
2023-04-04 12:39:15.788036,25.61,7.35,75.31,2.11
2023-04-04 12:39:16.278911,25.61,7.35,75.31,2.11
2023-04-04 12:39:16.779230,25.61,7.35,75.31,2.11
2023-04-04 12:39:17.279912,25.60,7.35,75.31,2.11
2023-04-04 12:39:17.790227,25.60,7.35,75.31,2.11
2023-04-04 12:39:18.280704,25.60,7.35,75.31,2.11
2023-04-04 12:39:18.530970,25.60,7.35,75.31,2.11
2023-04-04 12:39:18.921104,25.60,7.35,75.31,2.11
2023-04-04 12:39:19.362523,25.60,7.35,75.31,2.11
2023-04-04 12:39:19.783577,25.61,7.35,75.31,2.11
2023-04-04 12:39:20.284355,25.61,7.35,75.31,2.11
2023-04-04 12:39:20.774714,25.61,7.35,75.31,2.11
2023-04-04 12:39:21.275880,25.61,7.35,75.31,2.11
2023-04-04 12:39:21.786744,25.61,7.35,75.31,2.11
2023-04-04 12:39:22.277398,25.61,8.16,75.31,2.11
2023-04-04 12:39:22.778729,25.61,8.16,75.31,2.11
2023-04-04 12:39:23.280759,25.61,7.93,75.31,2.11
2023-04-04 12:39:23.801382,25.61,7.93,75.31,2.11
2023-04-04 12:39:24.282369,25.61,7.71,75.31,2.11
2023-04-04 12:39:24.783170,25.61,7.52,75.31,2.11
2023-04-04 12:39:25.274465,25.61,7.52,75.31,2.11
2023-04-04 12:39:25.786687,25.61,7.35,75.31,2.11
2023-04-04 12:39:26.277856,25.61,7.35,75.31,2.11
2023-04-04 12:39:26.768485,25.61,7.35,75.17,2.11
2023-04-04 12:39:27.279271,25.61,7.35,75.17,2.11
2023-04-04 12:39:27.789581,25.61,7.35,75.17,2.11
2023-04-04 12:39:28.290248,25.61,7.35,75.11,2.11
2023-04-04 12:39:28.551259,25.61,7.35,75.11,2.11
2023-04-04 12:39:29.001561,25.61,7.35,75.25,2.11
2023-04-04 12:39:29.372502,25.61,7.35,75.25,2.11
2023-04-04 12:39:29.783605,25.61,7.35,75.38,2.11
2023-04-04 12:39:30.285265,25.61,7.35,75.38,2.11
2023-04-04 12:39:30.786397,25.61,7.35,75.59,2.11
2023-04-04 12:39:31.287394,25.61,7.35,75.59,2.11
2023-04-04 12:39:31.789152,25.61,7.35,75.59,2.11
2023-04-04 12:39:32.290313,25.61,7.35,75.59,2.11
2023-04-04 12:39:32.791363,25.61,7.35,75.59,2.11
2023-04-04 12:39:33.292621,25.61,7.35,75.59,2.11
2023-04-04 12:39:33.783344,25.61,7.35,75.59,2.11
2023-04-04 12:39:34.054142,25.61,7.35,75.59,2.11
2023-04-04 12:39:34.444701,25.61,7.35,75.59,2.11
2023-04-04 12:39:34.864603,25.61,7.35,75.59,2.11
2023-04-04 12:39:35.295329,25.61,7.35,75.59,2.11
2023-04-04 12:39:35.796025,25.61,7.35,75.59,2.11
2023-04-04 12:39:36.287113,25.61,7.35,75.59,2.11
2023-04-04 12:39:36.797974,25.61,7.35,75.59,2.11
2023-04-04 12:39:37.299161,25.61,7.35,75.59,2.11
2023-04-04 12:39:37.790517,25.61,7.35,75.59,2.11
2023-04-04 12:39:38.281825,25.61,7.35,75.59,2.11
2023-04-04 12:39:38.774064,25.61,7.35,75.59,2.11
2023-04-04 12:39:39.285234,25.61,7.35,75.59,2.11
2023-04-04 12:39:39.776006,25.61,7.35,75.59,2.11
2023-04-04 12:39:40.267978,25.61,7.35,75.59,2.11
2023-04-04 12:39:40.778852,25.61,7.35,75.59,2.11
2023-04-04 12:39:41.289033,25.62,7.35,75.59,2.11
2023-04-04 12:39:41.779421,25.62,7.35,75.59,2.11
2023-04-04 12:39:42.039707,25.62,8.16,75.59,2.11
2023-04-04 12:39:42.460512,25.62,8.16,75.59,2.11
2023-04-04 12:39:42.860874,25.62,7.92,75.59,2.11
2023-04-04 12:39:43.291464,25.62,7.92,75.59,2.11
2023-04-04 12:39:43.784796,25.62,7.92,75.59,2.11
2023-04-04 12:39:44.282303,25.62,7.71,75.59,2.11
2023-04-04 12:39:44.773107,25.62,7.52,75.59,2.11
2023-04-04 12:39:45.293472,25.62,7.52,75.59,2.11
2023-04-04 12:39:45.783952,25.62,7.52,75.59,2.11
2023-04-04 12:39:46.274378,25.62,7.35,75.59,2.11
2023-04-04 12:39:46.775114,25.62,7.35,75.57,2.11
2023-04-04 12:39:47.285784,25.62,7.35,75.57,2.11
2023-04-04 12:39:47.775889,25.62,7.35,75.47,2.11
2023-04-04 12:39:48.286833,25.62,7.35,75.47,2.11
2023-04-04 12:39:48.767123,25.62,7.35,75.47,2.11
2023-04-04 12:39:49.277889,25.62,7.35,75.38,2.11
2023-04-04 12:39:49.788536,25.62,7.35,75.38,2.11
2023-04-04 12:39:50.279298,25.62,7.35,75.30,2.11
2023-04-04 12:39:50.780454,25.62,7.35,75.16,2.11
2023-04-04 12:39:51.040761,25.62,7.35,75.16,2.11
2023-04-04 12:39:51.420939,25.62,7.35,75.16,2.11
2023-04-04 12:39:51.851427,25.62,7.35,75.16,2.11
2023-04-04 12:39:52.282608,25.62,7.35,75.16,2.11
2023-04-04 12:39:52.783297,25.62,7.35,75.16,2.11
2023-04-04 12:39:53.293867,25.62,7.35,75.16,2.11
2023-04-04 12:39:53.795663,25.62,7.35,75.16,2.11
2023-04-04 12:39:54.296509,25.62,7.35,75.16,2.11
2023-04-04 12:39:54.787801,25.62,7.35,75.16,2.11
2023-04-04 12:39:55.288653,25.62,7.35,75.16,2.11
2023-04-04 12:39:55.789674,25.62,7.35,75.16,2.11
2023-04-04 12:39:56.290659,25.62,7.35,75.16,2.11
2023-04-04 12:39:56.791175,25.62,7.35,75.16,2.11
2023-04-04 12:39:57.282094,25.61,7.35,75.16,2.11
2023-04-04 12:39:57.783680,25.61,7.35,75.16,2.11
2023-04-04 12:39:58.294469,25.61,7.35,75.16,2.11
2023-04-04 12:39:58.795847,25.61,7.35,75.16,2.11
2023-04-04 12:39:59.288609,25.61,7.35,75.16,2.11
2023-04-04 12:39:59.779718,25.61,7.35,75.16,2.11
2023-04-04 12:40:00.291379,25.61,7.35,75.16,2.11
2023-04-04 12:40:00.782778,25.61,7.35,75.16,2.11
2023-04-04 12:40:01.284118,25.61,7.35,75.16,2.11
2023-04-04 12:40:01.796178,25.61,8.16,75.16,2.11
2023-04-04 12:40:02.298221,25.61,8.16,75.16,2.11
2023-04-04 12:40:02.800090,25.61,8.16,75.16,2.11
2023-04-04 12:40:03.290847,25.61,7.93,75.16,2.11
2023-04-04 12:40:03.791584,25.61,7.93,75.16,2.11
2023-04-04 12:40:04.292638,25.61,7.72,75.16,2.11
2023-04-04 12:40:04.782926,25.61,7.53,75.16,2.11
2023-04-04 12:40:05.297244,25.61,7.53,75.16,2.11
2023-04-04 12:40:05.794331,25.61,7.53,75.16,2.11
2023-04-04 12:40:06.294721,25.61,7.53,75.16,2.11
2023-04-04 12:40:06.785442,25.61,7.36,75.16,2.11
2023-04-04 12:40:07.285821,25.61,7.36,75.04,2.11
2023-04-04 12:40:07.786421,25.61,7.36,75.04,2.11
2023-04-04 12:40:08.296784,25.61,7.36,74.99,2.11
2023-04-04 12:40:08.797590,25.61,7.36,74.95,2.11
2023-04-04 12:40:09.288029,25.61,7.36,74.95,2.11
2023-04-04 12:40:09.778779,25.61,7.36,74.91,2.11
2023-04-04 12:40:10.279208,25.61,7.36,74.91,2.11
2023-04-04 12:40:10.789719,25.61,7.36,74.91,2.11
2023-04-04 12:40:11.290298,25.61,7.36,74.84,2.11
2023-04-04 12:40:11.790938,25.61,7.36,74.84,2.11
2023-04-04 12:40:12.291686,25.61,7.36,74.84,2.09
2023-04-04 12:40:12.792377,25.61,7.36,74.84,2.09
2023-04-04 12:40:13.282723,25.61,7.36,74.84,2.09
2023-04-04 12:40:13.783150,25.61,7.36,74.84,2.09
2023-04-04 12:40:14.283551,25.61,7.36,74.84,2.10
2023-04-04 12:40:14.784192,25.61,7.36,74.84,2.10
2023-04-04 12:40:15.294519,25.61,7.36,74.84,2.09
2023-04-04 12:40:15.795243,25.61,7.36,74.84,2.09
2023-04-04 12:40:16.285555,25.61,7.36,74.84,2.09
2023-04-04 12:40:16.796273,25.61,7.36,74.84,2.09
2023-04-04 12:40:17.296843,25.60,7.36,74.84,2.09
2023-04-04 12:40:17.799460,25.60,7.36,74.84,2.09
2023-04-04 12:40:18.069920,25.61,7.36,74.84,2.09
2023-04-04 12:40:18.450372,25.61,7.36,74.84,2.09
2023-04-04 12:40:18.841069,25.61,7.36,74.84,2.09
2023-04-04 12:40:19.281619,25.61,7.36,74.84,2.09
2023-04-04 12:40:19.799608,25.61,7.36,74.84,2.09
2023-04-04 12:40:20.293087,25.61,7.36,74.84,2.09
2023-04-04 12:40:20.783797,25.61,7.36,74.84,2.09
2023-04-04 12:40:21.294457,25.61,7.36,74.84,2.09
2023-04-04 12:40:21.795371,25.61,8.17,74.84,2.09
2023-04-04 12:40:22.296218,25.61,8.17,74.84,2.09
2023-04-04 12:40:22.797330,25.61,7.93,74.84,2.09
2023-04-04 12:40:23.278016,25.61,7.93,74.84,2.09
2023-04-04 12:40:23.790969,25.61,7.93,74.84,2.09
2023-04-04 12:40:24.291536,25.61,7.72,74.84,2.09
2023-04-04 12:40:24.792550,25.61,7.72,74.84,2.09
2023-04-04 12:40:25.293537,25.61,7.53,74.84,2.09
2023-04-04 12:40:25.773886,25.61,7.36,74.84,2.09
2023-04-04 12:40:26.274763,25.61,7.36,74.84,2.09
2023-04-04 12:40:26.785695,25.61,7.36,74.84,2.09
2023-04-04 12:40:27.296843,25.61,7.36,74.99,2.09
2023-04-04 12:40:27.787484,25.61,7.36,75.14,2.09
2023-04-04 12:40:28.298498,25.61,7.36,75.14,2.09
2023-04-04 12:40:28.789530,25.61,7.36,75.14,2.09
2023-04-04 12:40:29.291200,25.61,7.36,75.28,2.09
2023-04-04 12:40:29.792221,25.61,7.36,75.40,2.09
2023-04-04 12:40:30.294754,25.61,7.36,75.40,2.09
2023-04-04 12:40:30.785996,25.61,7.36,75.24,2.09
2023-04-04 12:40:31.297003,25.61,7.36,75.24,2.09
2023-04-04 12:40:31.807780,25.61,7.36,75.24,2.09
2023-04-04 12:40:32.289484,25.61,7.36,75.24,2.09
2023-04-04 12:40:32.790696,25.61,7.36,75.24,2.09
2023-04-04 12:40:33.291829,25.61,7.36,75.24,2.09
2023-04-04 12:40:33.792699,25.61,7.36,75.24,2.09
2023-04-04 12:40:34.293409,25.61,7.36,75.24,2.09
2023-04-04 12:40:34.784481,25.61,7.36,75.24,2.09
2023-04-04 12:40:35.286147,25.61,7.36,75.24,2.09
2023-04-04 12:40:35.796511,25.61,7.36,75.24,2.09
2023-04-04 12:40:36.297430,25.61,7.36,75.24,2.09
2023-04-04 12:40:36.778049,25.61,7.36,75.24,2.09
2023-04-04 12:40:37.308780,25.61,7.36,75.24,2.09
2023-04-04 12:40:37.789652,25.61,7.36,75.24,2.09
2023-04-04 12:40:38.280003,25.61,7.36,75.24,2.09
2023-04-04 12:40:38.780594,25.61,7.36,75.24,2.09
2023-04-04 12:40:39.291509,25.61,7.36,75.24,2.09
2023-04-04 12:40:39.792188,25.62,7.36,75.24,2.09
2023-04-04 12:40:40.282880,25.62,7.36,75.24,2.09
2023-04-04 12:40:40.783631,25.62,7.36,75.24,2.09
2023-04-04 12:40:41.294209,25.62,7.36,75.24,2.09
2023-04-04 12:40:41.785666,25.62,7.36,75.24,2.09
2023-04-04 12:40:42.296604,25.62,8.17,75.24,2.09
2023-04-04 12:40:42.787493,25.62,8.17,75.24,2.09
2023-04-04 12:40:43.288690,25.62,7.93,75.24,2.09
2023-04-04 12:40:43.789805,25.62,7.72,75.24,2.09
2023-04-04 12:40:44.290469,25.62,7.72,75.24,2.09
2023-04-04 12:40:44.781271,25.62,7.72,75.24,2.09
2023-04-04 12:40:45.288590,25.62,7.53,75.24,2.09
2023-04-04 12:40:45.774029,25.62,7.53,75.24,2.09
2023-04-04 12:40:46.274799,25.62,7.36,75.24,2.09
2023-04-04 12:40:46.775919,25.62,7.36,75.24,2.09
2023-04-04 12:40:47.286548,25.62,7.36,75.11,2.09
2023-04-04 12:40:47.787482,25.62,7.36,75.06,2.09
2023-04-04 12:40:48.278193,25.62,7.36,75.06,2.09
2023-04-04 12:40:48.779465,25.62,7.36,75.06,2.09
2023-04-04 12:40:49.280130,25.62,7.36,75.01,2.09
2023-04-04 12:40:49.791127,25.62,7.36,75.01,2.09
2023-04-04 12:40:50.281980,25.62,7.36,74.96,2.09
2023-04-04 12:40:50.782813,25.62,7.36,74.96,2.09
2023-04-04 12:40:51.273647,25.62,7.36,74.88,2.09
2023-04-04 12:40:51.784784,25.62,7.36,74.88,2.09
2023-04-04 12:40:52.295309,25.62,7.36,74.88,2.09
2023-04-04 12:40:52.776450,25.62,7.36,74.88,2.09
2023-04-04 12:40:53.277885,25.62,7.36,74.88,2.09
2023-04-04 12:40:53.791154,25.62,7.36,74.88,2.09
2023-04-04 12:40:54.292571,25.62,7.36,74.88,2.09
2023-04-04 12:40:54.773958,25.62,7.36,74.88,2.09
2023-04-04 12:40:55.275813,25.62,7.36,74.88,2.09
2023-04-04 12:40:55.536430,25.62,7.36,74.88,2.09
2023-04-04 12:40:55.916903,25.62,7.36,74.88,2.09
2023-04-04 12:40:56.347562,25.62,7.36,74.88,2.09
2023-04-04 12:40:56.779178,25.62,7.36,74.88,2.09
2023-04-04 12:40:57.270949,25.61,7.36,74.88,2.09
2023-04-04 12:40:57.782767,25.61,7.36,74.88,2.09
2023-04-04 12:40:58.284145,25.61,7.36,74.88,2.09
2023-04-04 12:40:58.775280,25.62,7.36,74.88,2.09
2023-04-04 12:40:59.276358,25.62,7.36,74.88,2.09
2023-04-04 12:40:59.777428,25.62,7.36,74.88,2.09
2023-04-04 12:41:00.288986,25.62,7.36,74.88,2.09
2023-04-04 12:41:00.781178,25.62,7.36,74.88,2.09
2023-04-04 12:41:01.281406,25.62,7.36,74.88,2.09
2023-04-04 12:41:01.782139,25.62,7.36,74.88,2.09
2023-04-04 12:41:02.282663,25.62,8.17,74.88,2.09
2023-04-04 12:41:02.764040,25.62,8.17,74.88,2.09
2023-04-04 12:41:03.295492,25.62,7.93,74.88,2.09
2023-04-04 12:41:03.777432,25.62,7.93,74.88,2.09
2023-04-04 12:41:04.278196,25.62,7.72,74.88,2.09
2023-04-04 12:41:04.778807,25.62,7.72,74.88,2.09
2023-04-04 12:41:05.280035,25.62,7.53,74.88,2.09
2023-04-04 12:41:05.780915,25.62,7.53,74.88,2.09
2023-04-04 12:41:06.291723,25.62,7.35,74.88,2.09
2023-04-04 12:41:06.789338,25.62,7.35,74.88,2.09
2023-04-04 12:41:07.293643,25.62,7.35,74.82,2.09
2023-04-04 12:41:07.794378,25.62,7.35,74.82,2.09
2023-04-04 12:41:08.294889,25.62,7.35,74.79,2.09
2023-04-04 12:41:08.797152,25.62,7.35,74.79,2.09
2023-04-04 12:41:09.283126,25.62,7.35,74.77,2.09
2023-04-04 12:41:09.784021,25.62,7.35,74.77,2.09
2023-04-04 12:41:10.291278,25.62,7.35,74.75,2.09
2023-04-04 12:41:10.792420,25.62,7.35,74.75,2.09
2023-04-04 12:41:11.286623,25.62,7.35,74.71,2.09
2023-04-04 12:41:11.794125,25.62,7.35,74.71,2.09
2023-04-04 12:41:12.294985,25.62,7.35,74.71,2.09
2023-04-04 12:41:12.775783,25.62,7.35,74.71,2.09
2023-04-04 12:41:13.287686,25.62,7.35,74.71,2.09
2023-04-04 12:41:13.788156,25.62,7.35,74.71,2.09
2023-04-04 12:41:14.292032,25.62,7.35,74.71,2.09
2023-04-04 12:41:14.780416,25.62,7.35,74.71,2.09
2023-04-04 12:41:15.281595,25.62,7.35,74.71,2.09
2023-04-04 12:41:15.782555,25.62,7.35,74.71,2.09
2023-04-04 12:41:16.283063,25.62,7.35,74.71,2.09
2023-04-04 12:41:16.783655,25.62,7.35,74.71,2.09
2023-04-04 12:41:17.274877,25.62,7.35,74.71,2.09
2023-04-04 12:41:17.775418,25.62,7.35,74.71,2.09
2023-04-04 12:41:18.286269,25.62,7.35,74.71,2.09
2023-04-04 12:41:18.777946,25.62,7.35,74.71,2.09
2023-04-04 12:41:19.289108,25.62,7.35,74.71,2.09
2023-04-04 12:41:19.779695,25.62,7.35,74.71,2.09
2023-04-04 12:41:20.280336,25.62,7.35,74.71,2.09
2023-04-04 12:41:20.781263,25.62,7.35,74.71,2.09
2023-04-04 12:41:21.281957,25.62,7.35,74.71,2.09
2023-04-04 12:41:21.782843,25.62,7.35,74.71,2.09
2023-04-04 12:41:22.293496,25.62,8.16,74.71,2.09
2023-04-04 12:41:22.784348,25.62,7.93,74.71,2.09
2023-04-04 12:41:23.285177,25.62,7.93,74.71,2.09
2023-04-04 12:41:23.795701,25.62,7.93,74.71,2.09
2023-04-04 12:41:24.286461,25.62,7.71,74.71,2.09
2023-04-04 12:41:24.776935,25.62,7.71,74.71,2.09
2023-04-04 12:41:25.297584,25.62,7.52,74.71,2.09
2023-04-04 12:41:25.798809,25.62,7.52,74.71,2.09
2023-04-04 12:41:26.289556,25.62,7.35,74.71,2.09
2023-04-04 12:41:26.550473,25.62,7.35,74.86,2.09
2023-04-04 12:41:26.980844,25.62,7.35,74.86,2.09
2023-04-04 12:41:27.361095,25.62,7.35,74.86,2.09
2023-04-04 12:41:27.792507,25.62,7.35,74.83,2.09
2023-04-04 12:41:28.293363,25.62,7.35,74.83,2.09
2023-04-04 12:41:28.774762,25.62,7.35,74.83,2.09
2023-04-04 12:41:29.285465,25.62,7.35,74.80,2.09
2023-04-04 12:41:29.776189,25.62,7.35,74.80,2.09
2023-04-04 12:41:30.276798,25.62,7.35,74.97,2.09
2023-04-04 12:41:30.777781,25.62,7.35,74.97,2.09
2023-04-04 12:41:31.288724,25.62,7.35,75.26,2.09
2023-04-04 12:41:31.779417,25.62,7.35,75.26,2.09
2023-04-04 12:41:32.281158,25.62,7.35,75.26,2.09
2023-04-04 12:41:32.782142,25.62,7.35,75.26,2.09
2023-04-04 12:41:33.283467,25.62,7.35,75.26,2.09
2023-04-04 12:41:33.784356,25.62,7.35,75.26,2.09
2023-04-04 12:41:34.294725,25.62,7.35,75.26,2.09
2023-04-04 12:41:34.786678,25.62,7.35,75.26,2.09
2023-04-04 12:41:35.287570,25.62,7.35,75.26,2.09
2023-04-04 12:41:35.798203,25.62,7.35,75.26,2.09
2023-04-04 12:41:36.288731,25.62,7.35,75.26,2.09
2023-04-04 12:41:36.779007,25.62,7.35,75.26,2.09
2023-04-04 12:41:37.049824,25.62,7.35,75.26,2.09
2023-04-04 12:41:37.430337,25.62,7.35,75.26,2.09
2023-04-04 12:41:37.880971,25.62,7.35,75.26,2.09
2023-04-04 12:41:38.292299,25.62,7.35,75.26,2.09
2023-04-04 12:41:38.793127,25.62,7.35,75.26,2.09
2023-04-04 12:41:39.294366,25.62,7.35,75.26,2.09
2023-04-04 12:41:39.775516,25.62,7.35,75.26,2.09
2023-04-04 12:41:40.286507,25.62,7.35,75.26,2.09
2023-04-04 12:41:40.798264,25.62,7.35,75.26,2.09
2023-04-04 12:41:41.308709,25.62,7.35,75.26,2.09
2023-04-04 12:41:41.789271,25.62,7.35,75.26,2.09
2023-04-04 12:41:42.289934,25.62,8.16,75.26,2.09
2023-04-04 12:41:42.800139,25.62,8.16,75.26,2.09
2023-04-04 12:41:43.280526,25.62,7.92,75.26,2.09
2023-04-04 12:41:43.782298,25.62,7.92,75.26,2.09
2023-04-04 12:41:44.292343,25.62,7.71,75.26,2.09
2023-04-04 12:41:44.784094,25.62,7.71,75.26,2.09
2023-04-04 12:41:45.275032,25.62,7.52,75.26,2.09
2023-04-04 12:41:45.785659,25.62,7.52,75.26,2.09
2023-04-04 12:41:46.296039,25.62,7.35,75.26,2.09
2023-04-04 12:41:46.789033,25.62,7.35,75.26,2.09
2023-04-04 12:41:47.278101,25.62,7.35,75.30,2.09
2023-04-04 12:41:47.789610,25.62,7.35,75.30,2.09
2023-04-04 12:41:48.290495,25.62,7.35,75.23,2.09
2023-04-04 12:41:48.791186,25.62,7.35,75.16,2.09
2023-04-04 12:41:49.281953,25.62,7.35,75.16,2.09
2023-04-04 12:41:49.783152,25.62,7.35,75.16,2.09
2023-04-04 12:41:50.293906,25.62,7.35,75.10,2.09
2023-04-04 12:41:50.794646,25.62,7.35,75.10,2.09
2023-04-04 12:41:51.285542,25.62,7.35,74.99,2.09
2023-04-04 12:41:51.796602,25.62,7.35,74.99,2.09
2023-04-04 12:41:52.297038,25.62,7.35,74.99,2.09
2023-04-04 12:41:52.797770,25.62,7.35,74.99,2.09
2023-04-04 12:41:53.298595,25.62,7.35,74.99,2.09
2023-04-04 12:41:53.558827,25.62,7.35,74.99,2.09
2023-04-04 12:41:53.999419,25.62,7.35,74.99,2.09
2023-04-04 12:41:54.379549,25.62,7.35,74.99,2.09
2023-04-04 12:41:54.780229,25.62,7.35,74.99,2.09
2023-04-04 12:41:55.281145,25.62,7.35,74.99,2.09
2023-04-04 12:41:55.782201,25.62,7.35,74.99,2.09
2023-04-04 12:41:56.284753,25.62,7.35,74.99,2.09
2023-04-04 12:41:56.775435,25.62,7.35,74.99,2.09
2023-04-04 12:41:57.286405,25.62,7.35,74.99,2.09
2023-04-04 12:41:57.777241,25.62,7.35,74.99,2.09
2023-04-04 12:41:58.278398,25.62,7.35,74.99,2.09
2023-04-04 12:41:58.779164,25.62,7.35,74.99,2.09
2023-04-04 12:41:59.290364,25.62,7.35,74.99,2.09
2023-04-04 12:41:59.781167,25.63,7.35,74.99,2.09
2023-04-04 12:42:00.272217,25.63,7.35,74.99,2.09
2023-04-04 12:42:00.782812,25.63,7.35,74.99,2.09
2023-04-04 12:42:01.283574,25.63,7.35,74.99,2.09
2023-04-04 12:42:01.784455,25.63,7.35,74.99,2.09
2023-04-04 12:42:02.295861,25.63,8.16,74.99,2.09
2023-04-04 12:42:02.786767,25.63,8.16,74.99,2.09
2023-04-04 12:42:03.297423,25.63,7.92,74.99,2.09
2023-04-04 12:42:03.799045,25.63,7.92,74.99,2.09
