Time,Temperature,pH,Turbidity,DissolvedOxygen
2023-03-07 20:44:36.282599,25.24,6.63,428.60,16.21
2023-03-07 20:44:36.356638,25.90,6.42,336.66,16.64
2023-03-07 20:44:36.431876,25.10,6.66,361.94,15.41
2023-03-07 20:44:36.505646,25.61,6.91,321.47,16.41
2023-03-07 20:44:36.580731,25.52,6.70,346.36,15.04
2023-03-07 20:44:36.657533,25.83,6.63,377.21,15.54
2023-03-07 20:44:36.729904,25.29,6.43,446.06,15.65
2023-03-07 20:44:36.806309,25.53,6.53,422.56,15.50
2023-03-07 20:44:36.880607,25.38,6.42,355.66,16.11
2023-03-07 20:44:36.956601,25.17,6.37,431.47,15.18
2023-03-07 20:44:37.031046,25.34,6.83,303.88,16.50
2023-03-07 20:44:37.108239,25.82,6.95,446.75,16.73
2023-03-07 20:44:37.181384,25.85,6.02,445.82,16.56
2023-03-07 20:44:37.266764,25.70,6.33,363.62,15.38
2023-03-07 20:44:37.340205,25.38,6.29,336.65,15.36
2023-03-07 20:44:37.418387,25.45,6.11,324.68,16.50
2023-03-07 20:44:37.490432,25.62,6.58,326.90,15.24
2023-03-07 20:44:37.564354,25.59,6.29,422.22,15.71
2023-03-07 20:44:37.650540,25.42,6.12,323.03,15.89
2023-03-07 20:44:37.718921,25.51,6.73,306.46,16.68
2023-03-07 20:44:37.797678,25.65,6.97,376.78,15.23
2023-03-07 20:44:37.864753,25.23,6.10,406.69,16.56
2023-03-07 20:44:37.940781,25.39,6.34,416.48,15.29
2023-03-07 20:44:38.019461,25.13,6.98,434.86,16.13
2023-03-07 20:44:38.099156,25.14,6.79,325.18,16.52
2023-03-07 20:44:38.184335,25.97,6.05,422.76,15.34
2023-03-07 20:44:38.257751,25.87,6.67,440.37,16.33
2023-03-07 20:44:38.332773,25.14,6.44,320.19,16.94
2023-03-07 20:44:38.399233,25.92,6.49,386.04,15.16
2023-03-07 20:44:38.474793,25.06,6.94,340.05,15.71
2023-03-07 20:44:38.548077,25.29,6.11,425.45,16.21
2023-03-07 20:44:38.631174,25.92,6.22,412.49,16.19
2023-03-07 20:44:38.699126,25.41,6.70,426.12,16.22
2023-03-07 20:44:38.774960,25.96,6.20,415.17,16.40
2023-03-07 20:44:38.849036,25.59,6.58,350.98,16.52
2023-03-07 20:44:38.922102,25.52,6.96,360.11,16.90
2023-03-07 20:44:38.999780,25.89,6.46,369.42,16.49
2023-03-07 20:44:39.075257,25.99,6.85,339.02,15.12
2023-03-07 20:44:39.159291,25.90,6.91,438.03,16.92
2023-03-07 20:44:39.232796,25.82,6.26,302.23,15.30
2023-03-07 20:44:39.300477,25.90,6.67,410.78,15.14
2023-03-07 20:44:39.375537,25.35,6.56,424.77,15.92
2023-03-07 20:44:39.460109,25.13,6.55,446.58,15.65
2023-03-07 20:44:39.533002,25.23,6.91,439.49,16.99
2023-03-07 20:44:39.610591,25.19,6.18,393.92,16.96
2023-03-07 20:44:39.683392,25.72,6.06,316.36,16.47
2023-03-07 20:44:39.759240,25.22,6.76,405.24,16.42
2023-03-07 20:44:39.832928,25.46,6.87,406.50,16.67
2023-03-07 20:44:39.974065,25.40,6.37,443.17,15.14
2023-03-07 20:44:40.050052,25.66,6.50,375.19,15.31
2023-03-07 20:44:40.134269,25.71,6.66,367.94,15.36
2023-03-07 20:44:40.200514,25.32,6.69,405.78,15.74
2023-03-07 20:44:40.276415,25.68,6.01,434.39,15.96
2023-03-07 20:44:40.350362,25.47,6.11,413.33,15.69
2023-03-07 20:44:40.425233,25.07,6.74,381.02,15.43
2023-03-07 20:44:40.501571,25.64,6.45,373.47,15.93
2023-03-07 20:44:40.577591,25.76,6.48,397.43,15.98
2023-03-07 20:44:40.661268,25.25,6.51,365.76,15.78
2023-03-07 20:44:40.734807,25.57,6.73,417.32,15.24
2023-03-07 20:44:40.810386,25.40,6.45,417.90,16.98
2023-03-07 20:44:40.883851,25.77,6.65,356.88,16.56
2023-03-07 20:44:40.960462,25.82,6.20,371.45,15.21
2023-03-07 20:44:41.034875,25.83,6.49,395.99,16.47
2023-03-07 20:44:41.101347,25.91,6.95,376.02,15.33
2023-03-07 20:44:41.194883,25.26,6.04,424.11,16.28
2023-03-07 20:44:41.270068,25.77,6.01,370.44,15.54
2023-03-07 20:44:41.342579,25.46,6.64,402.06,16.31
2023-03-07 20:44:41.417252,25.52,6.30,344.76,16.12
2023-03-07 20:44:41.485253,25.42,6.84,313.62,16.82
2023-03-07 20:44:41.561058,25.02,6.47,444.74,16.03
2023-03-07 20:44:41.636076,25.67,6.17,364.62,15.37
2023-03-07 20:44:41.711937,25.22,6.19,428.89,16.61
2023-03-07 20:44:41.786092,25.85,6.32,433.77,16.72
2023-03-07 20:44:41.861369,25.49,6.44,416.77,16.37
2023-03-07 20:44:41.935766,25.02,6.02,371.98,16.73
2023-03-07 20:44:42.011636,25.01,6.15,394.96,15.72
2023-03-07 20:44:42.085309,25.85,6.87,373.45,16.97
2023-03-07 20:44:42.163098,25.95,6.20,351.85,15.97
2023-03-07 20:44:42.236065,25.69,6.97,424.23,15.41
2023-03-07 20:44:42.313024,25.70,6.03,312.62,15.12
2023-03-07 20:44:42.385666,25.68,6.12,407.99,15.26
2023-03-07 20:44:42.463079,25.28,6.03,437.15,15.73
2023-03-07 20:44:42.539681,25.26,6.74,414.09,15.30
2023-03-07 20:44:42.613691,25.49,6.43,438.69,15.75
2023-03-07 20:44:42.694134,25.72,6.33,443.61,16.30
2023-03-07 20:44:42.769346,25.80,6.37,300.24,15.76
2023-03-07 20:44:42.840172,25.09,6.49,370.07,15.66
2023-03-07 20:44:42.912501,25.07,6.48,337.38,17.00
2023-03-07 20:44:42.986775,25.72,6.94,403.42,15.24
2023-03-07 20:44:43.062617,25.65,6.79,429.38,15.71
2023-03-07 20:44:43.140648,25.65,6.78,341.04,15.17
2023-03-07 20:44:43.212686,25.73,6.74,440.10,16.46
2023-03-07 20:44:43.287574,25.54,6.75,443.16,15.89
2023-03-07 20:44:43.363089,25.96,6.71,329.45,16.00
2023-03-07 20:44:43.439824,25.16,6.91,334.03,15.41
2023-03-07 20:44:43.513089,25.97,6.85,428.36,15.26
2023-03-07 20:44:43.586774,25.91,6.13,331.37,16.15
2023-03-07 20:44:43.654876,25.20,6.32,340.49,15.24
2023-03-07 20:44:43.729879,25.19,6.93,320.74,15.38
2023-03-07 20:44:43.804228,25.67,6.22,337.18,16.49
2023-03-07 20:44:43.880155,25.98,6.62,431.85,16.78
2023-03-07 20:44:43.954122,25.01,6.20,332.49,15.14
2023-03-07 20:44:44.031136,25.01,6.69,391.83,15.85
2023-03-07 20:44:44.106210,25.45,6.53,361.15,15.03
2023-03-07 20:44:44.185378,25.91,6.25,420.89,16.12
2023-03-07 20:44:44.255293,25.25,6.31,319.83,15.69
2023-03-07 20:44:44.330518,25.17,6.52,354.65,16.88
2023-03-07 20:44:44.404941,25.64,6.51,426.14,16.10
2023-03-07 20:44:44.480840,25.96,6.86,411.64,16.83
2023-03-07 20:44:44.555659,25.19,6.39,437.78,15.93
2023-03-07 20:44:44.630901,25.34,6.31,429.46,16.08
2023-03-07 20:44:44.705789,25.10,6.11,429.12,16.96
2023-03-07 20:44:44.781085,25.07,6.18,417.47,15.55
2023-03-07 20:44:44.854409,25.14,6.55,336.45,15.64
2023-03-07 20:44:44.931218,25.82,6.29,448.95,15.19
2023-03-07 20:44:45.004908,25.94,6.53,403.24,15.63
2023-03-07 20:44:45.081345,25.86,6.89,390.51,16.42
2023-03-07 20:44:45.155361,25.51,6.76,332.80,15.59
2023-03-07 20:44:45.231391,25.45,6.05,406.86,16.61
2023-03-07 20:44:45.306210,25.45,6.48,344.07,15.28
2023-03-07 20:44:45.371905,25.25,6.46,398.03,16.19
2023-03-07 20:44:45.447924,25.25,6.13,424.79,15.69
2023-03-07 20:44:45.522529,25.64,6.61,301.57,16.84
2023-03-07 20:44:45.598455,25.12,6.22,311.73,16.75
2023-03-07 20:44:45.672764,25.79,6.56,446.18,16.11
2023-03-07 20:44:45.747723,25.63,6.62,372.62,16.70
2023-03-07 20:44:45.823601,25.16,6.15,346.32,16.19
2023-03-07 20:44:45.898855,25.35,6.54,325.53,15.42
2023-03-07 20:44:45.983113,25.49,6.72,391.71,16.25
2023-03-07 20:44:46.056637,25.00,6.58,370.67,16.98
2023-03-07 20:44:46.133615,25.01,6.71,345.53,15.52
2023-03-07 20:44:46.206033,25.02,6.26,311.11,16.52
2023-03-07 20:44:46.292595,25.95,6.70,354.26,16.89
2023-03-07 20:44:46.357236,25.12,6.10,399.18,15.93
2023-03-07 20:44:46.432588,25.65,6.74,446.81,16.60
2023-03-07 20:44:46.507500,25.46,6.77,428.74,15.61
2023-03-07 20:44:46.582757,25.36,6.06,399.34,16.89
2023-03-07 20:44:46.656850,25.41,6.90,322.79,15.88
2023-03-07 20:44:46.732869,25.40,6.84,326.38,15.26
2023-03-07 20:44:46.807322,25.22,6.62,305.18,16.20
2023-03-07 20:44:46.883028,25.87,6.10,366.72,16.28
2023-03-07 20:44:46.957367,25.24,6.94,301.85,16.29
2023-03-07 20:44:47.033756,25.84,6.87,301.50,15.62
2023-03-07 20:44:47.108185,25.10,6.68,308.35,15.04
2023-03-07 20:44:47.183362,25.10,6.65,397.21,16.32
2023-03-07 20:44:47.258603,25.35,6.65,443.33,16.57
2023-03-07 20:44:47.333467,25.82,6.06,410.39,16.41
2023-03-07 20:44:47.407147,25.16,6.71,338.56,15.96
2023-03-07 20:44:47.483792,25.04,6.69,317.61,16.53
2023-03-07 20:44:47.557741,25.59,6.28,380.00,15.41
2023-03-07 20:44:47.633758,25.17,6.20,314.74,15.24
2023-03-07 20:44:47.708967,25.06,6.92,340.68,15.15
2023-03-07 20:44:47.783872,25.63,6.74,440.92,16.95
2023-03-07 20:44:47.858221,25.72,6.15,427.64,16.05
2023-03-07 20:44:47.934070,25.76,6.94,429.43,16.16
2023-03-07 20:44:48.009361,25.79,6.30,313.73,16.40
2023-03-07 20:44:48.084310,25.80,6.96,380.53,15.32
2023-03-07 20:44:48.168512,25.91,6.30,309.21,15.11
2023-03-07 20:44:48.241445,25.58,6.46,346.30,15.99
2023-03-07 20:44:48.308846,25.52,6.27,335.28,15.84
2023-03-07 20:44:48.384501,25.25,6.93,440.24,16.76
2023-03-07 20:44:48.458454,25.65,6.72,314.88,16.46
2023-03-07 20:44:48.534689,25.54,6.56,358.23,15.72
2023-03-07 20:44:48.608569,25.74,6.77,317.65,16.87
2023-03-07 20:44:48.684812,25.72,6.75,415.99,16.37
2023-03-07 20:44:48.759884,25.34,6.74,310.23,15.14
2023-03-07 20:44:48.835094,25.35,6.20,437.73,16.64
2023-03-07 20:44:48.909894,25.44,6.65,376.18,16.18
2023-03-07 20:44:48.985164,25.13,6.05,352.27,16.65
2023-03-07 20:44:49.059378,25.21,6.39,336.22,16.64
2023-03-07 20:44:49.145272,25.89,6.25,333.05,15.03
2023-03-07 20:44:49.218710,25.24,6.49,401.26,16.75
2023-03-07 20:44:49.293543,25.16,6.30,349.34,15.84
2023-03-07 20:44:49.360486,25.02,6.31,423.24,15.97
2023-03-07 20:44:49.435775,25.81,6.03,303.92,16.56
2023-03-07 20:44:49.512562,25.67,6.70,408.32,16.45
2023-03-07 20:44:49.585895,25.17,6.70,301.87,15.90
2023-03-07 20:44:49.660536,25.90,6.41,407.80,16.23
2023-03-07 20:44:49.735861,25.61,6.12,352.64,16.50
2023-03-07 20:44:49.810458,25.28,6.81,341.69,16.39
2023-03-07 20:44:49.886820,25.91,6.18,405.70,16.84
2023-03-07 20:44:49.960994,25.71,6.57,375.59,16.64
2023-03-07 20:44:50.035254,25.55,6.17,301.35,16.07
2023-03-07 20:44:50.111013,25.99,6.75,367.08,15.68
2023-03-07 20:44:50.187365,25.80,6.04,362.39,15.65
2023-03-07 20:44:50.261333,25.58,6.96,393.74,15.80
2023-03-07 20:44:50.327820,25.59,6.49,406.78,15.58
2023-03-07 20:44:50.410183,25.03,6.09,425.68,15.42
2023-03-07 20:44:50.477054,25.17,6.38,403.55,15.21
2023-03-07 20:44:50.553331,25.04,6.67,373.71,16.59
2023-03-07 20:44:50.627257,25.39,6.50,403.54,16.75
2023-03-07 20:44:50.703517,25.57,6.61,354.62,15.34
2023-03-07 20:44:50.777039,25.76,6.77,397.37,16.52
2023-03-07 20:44:50.853666,25.22,6.17,416.98,15.26
2023-03-07 20:44:50.926672,25.14,6.87,397.80,15.22
2023-03-07 20:44:50.993935,25.15,6.18,405.88,16.37
2023-03-07 20:44:51.074090,25.42,6.13,310.76,15.21
2023-03-07 20:44:51.144693,25.14,6.66,329.82,16.22
2023-03-07 20:44:51.221019,25.26,6.33,386.39,15.63
2023-03-07 20:44:51.294924,25.50,6.06,406.51,15.83
2023-03-07 20:44:51.373860,25.13,6.19,407.60,16.45
2023-03-07 20:44:51.444561,25.61,6.55,384.22,16.44
2023-03-07 20:44:51.520954,25.21,6.48,353.32,16.17
2023-03-07 20:44:51.594793,25.37,6.73,337.68,15.84
2023-03-07 20:44:51.664793,25.96,6.04,300.59,16.58
2023-03-07 20:44:51.784649,25.58,6.45,369.70,15.28
2023-03-07 20:44:51.874780,25.03,6.54,387.14,16.53
2023-03-07 20:44:51.954785,25.42,6.11,449.58,15.54
2023-03-07 20:44:52.028831,25.18,6.27,377.67,16.38
2023-03-07 20:44:52.105376,25.80,6.64,390.71,15.74
2023-03-07 20:44:52.179408,25.00,6.43,421.14,15.08
2023-03-07 20:44:52.265084,25.74,6.60,392.20,15.95
2023-03-07 20:44:52.338471,25.05,6.22,426.51,16.63
2023-03-07 20:44:52.412942,25.21,6.06,310.26,15.06
2023-03-07 20:44:52.488646,25.37,6.25,396.17,16.99
2023-03-07 20:44:52.562116,25.29,6.38,302.42,16.83
2023-03-07 20:44:52.638944,25.23,6.47,449.63,16.80
2023-03-07 20:44:52.713120,25.28,6.32,442.92,16.81
2023-03-07 20:44:52.806878,25.45,6.11,344.18,15.50
2023-03-07 20:44:52.879779,25.24,6.05,300.86,16.50
2023-03-07 20:44:52.955917,25.47,6.56,404.23,15.14
2023-03-07 20:44:53.029228,25.05,6.27,430.21,16.30
2023-03-07 20:44:53.106293,25.12,6.23,430.99,16.43
2023-03-07 20:44:53.180871,25.90,6.42,412.86,15.58
2023-03-07 20:44:53.256052,25.47,6.07,405.39,15.21
2023-03-07 20:44:53.331140,25.82,6.90,418.79,16.20
2023-03-07 20:44:53.406220,25.65,6.12,331.37,15.77
2023-03-07 20:44:53.480484,25.97,6.82,371.98,16.33
2023-03-07 20:44:53.556477,25.79,6.94,404.67,16.44
2023-03-07 20:44:53.630202,25.39,6.17,391.72,15.67
2023-03-07 20:44:53.706532,25.88,6.19,361.47,15.00
2023-03-07 20:44:53.783507,25.42,6.67,358.84,15.80
2023-03-07 20:44:53.860271,25.45,6.70,414.04,16.70
2023-03-07 20:44:53.930834,25.28,6.65,374.03,17.00
2023-03-07 20:44:54.007507,25.71,6.78,300.36,16.50
2023-03-07 20:44:54.082293,25.79,6.79,327.42,15.67
2023-03-07 20:44:54.156598,25.47,6.39,433.84,16.25
2023-03-07 20:44:54.231729,25.50,6.02,353.71,15.77
2023-03-07 20:44:54.308665,25.86,6.50,427.68,15.94
2023-03-07 20:44:54.381107,25.28,6.57,322.32,16.26
2023-03-07 20:44:54.448786,25.33,6.66,431.78,15.78
2023-03-07 20:44:54.532349,25.32,6.09,410.82,15.98
2023-03-07 20:44:54.607563,25.15,6.48,447.67,15.74
2023-03-07 20:44:54.682248,25.49,6.06,323.67,16.23
2023-03-07 20:44:54.757545,25.07,6.49,449.22,16.32
2023-03-07 20:44:54.831950,25.66,6.27,407.66,16.01
2023-03-07 20:44:54.907697,25.45,6.54,381.80,15.92
2023-03-07 20:44:54.981639,25.14,6.37,445.06,16.15
2023-03-07 20:44:55.058613,25.66,6.07,320.61,16.53
2023-03-07 20:44:55.132359,25.52,6.50,361.75,16.86
2023-03-07 20:44:55.208667,25.27,6.87,423.75,15.45
2023-03-07 20:44:55.281845,25.79,6.99,391.43,15.58
2023-03-07 20:44:55.358181,25.45,6.66,389.35,16.03
2023-03-07 20:44:55.432736,25.24,6.59,345.44,15.45
2023-03-07 20:44:55.499831,25.75,6.26,429.78,15.29
2023-03-07 20:44:55.582458,25.72,6.82,316.84,16.35
2023-03-07 20:44:55.649959,25.37,6.05,355.26,15.31
2023-03-07 20:44:55.733187,25.89,6.60,432.14,16.13
2023-03-07 20:44:55.808770,25.24,6.03,360.17,15.98
2023-03-07 20:44:55.888187,25.67,6.47,366.31,15.63
2023-03-07 20:44:55.958897,25.93,6.09,353.60,16.53
2023-03-07 20:44:56.033783,25.02,6.52,318.45,15.77
2023-03-07 20:44:56.109078,25.01,6.54,419.95,15.81
2023-03-07 20:44:56.183831,25.75,7.00,417.94,15.68
2023-03-07 20:44:56.259172,25.52,6.94,302.98,15.91
2023-03-07 20:44:56.343303,25.56,6.50,414.50,15.80
2023-03-07 20:44:56.416859,25.42,6.58,397.31,16.40
2023-03-07 20:44:56.489806,25.02,6.70,333.03,15.18
2023-03-07 20:44:56.566752,25.45,6.99,340.86,16.62
2023-03-07 20:44:56.642802,25.65,6.96,358.99,16.71
2023-03-07 20:44:56.717819,25.04,6.53,433.36,16.56
2023-03-07 20:44:56.800908,25.20,6.07,387.38,15.61
2023-03-07 20:44:56.877941,25.17,6.70,303.73,16.09
2023-03-07 20:44:56.950956,25.39,6.25,305.95,16.20
2023-03-07 20:44:57.017354,25.26,6.32,406.51,15.62
2023-03-07 20:44:57.092243,25.60,6.72,328.78,15.40
2023-03-07 20:44:57.177555,25.22,6.05,304.22,15.19
2023-03-07 20:44:57.261112,25.47,6.72,390.50,16.59
2023-03-07 20:44:57.344141,25.62,6.58,366.52,16.59
2023-03-07 20:44:57.417791,25.28,6.15,401.30,15.88
2023-03-07 20:44:57.493643,25.35,6.86,433.33,16.08
2023-03-07 20:44:57.568031,25.95,6.31,381.07,16.90
2023-03-07 20:44:57.643803,25.16,6.76,348.25,15.44
2023-03-07 20:44:57.718088,25.35,6.41,314.35,16.34
2023-03-07 20:44:57.794061,25.77,6.28,410.53,16.14
2023-03-07 20:44:57.868669,25.89,6.97,427.62,16.45
2023-03-07 20:44:57.954036,25.45,6.57,373.67,16.33
2023-03-07 20:44:58.018251,25.31,6.45,420.16,16.68
2023-03-07 20:44:58.101458,25.33,6.56,432.78,15.12
2023-03-07 20:44:58.168923,25.74,6.22,328.61,15.14
2023-03-07 20:44:58.251696,25.13,6.90,307.80,16.79
2023-03-07 20:44:58.327823,25.13,6.99,305.85,15.52
2023-03-07 20:44:58.401640,25.04,6.66,328.46,15.34
2023-03-07 20:44:58.477969,25.03,6.19,319.56,16.32
2023-03-07 20:44:58.552139,25.61,6.87,443.90,16.94
2023-03-07 20:44:58.628442,25.52,6.11,398.60,16.25
2023-03-07 20:44:58.705947,25.82,6.57,412.47,16.76
2023-03-07 20:44:58.782955,25.15,6.57,386.60,15.55
2023-03-07 20:44:58.852456,25.82,6.65,419.96,15.69
2023-03-07 20:44:58.928501,25.41,6.41,377.39,15.05
2023-03-07 20:44:59.002488,25.69,6.68,411.87,17.00
2023-03-07 20:44:59.078675,25.97,6.57,366.12,15.64
2023-03-07 20:44:59.152601,25.20,6.33,423.56,16.47
2023-03-07 20:44:59.229505,25.29,6.43,313.37,15.20
2023-03-07 20:44:59.305739,25.21,6.78,314.59,16.29
2023-03-07 20:44:59.379865,25.39,6.92,332.84,15.17
2023-03-07 20:44:59.452934,25.50,6.53,325.35,16.32
2023-03-07 20:44:59.519682,25.38,6.70,416.99,15.18
2023-03-07 20:44:59.595724,25.46,6.58,308.63,17.00
2023-03-07 20:44:59.670370,25.42,6.75,373.50,15.13
2023-03-07 20:44:59.745876,25.16,6.74,437.29,15.44
2023-03-07 20:44:59.820658,25.43,6.96,426.50,16.17
2023-03-07 20:44:59.896030,25.14,6.07,339.46,15.92
2023-03-07 20:44:59.970523,25.17,6.56,377.42,15.41
2023-03-07 20:45:00.046169,25.01,6.97,408.32,16.45
2023-03-07 20:45:00.120265,25.68,6.80,386.71,16.65
2023-03-07 20:45:00.204309,25.41,6.04,369.73,15.93
2023-03-07 20:45:00.279734,25.02,6.20,386.51,16.57
2023-03-07 20:45:00.354719,25.39,6.80,427.63,16.11
2023-03-07 20:45:00.430797,25.27,6.41,446.65,16.65
2023-03-07 20:45:00.505964,25.54,6.33,361.75,15.29
2023-03-07 20:45:00.580096,25.62,6.82,312.26,16.53
2023-03-07 20:45:00.654709,25.05,6.41,442.87,16.93
2023-03-07 20:45:00.731812,25.76,6.75,439.01,15.15
2023-03-07 20:45:00.806768,25.25,6.17,362.95,15.26
2023-03-07 20:45:00.880336,25.73,6.64,418.45,15.61
2023-03-07 20:45:00.954674,25.07,6.90,370.97,16.70
2023-03-07 20:45:01.030506,25.87,6.02,396.15,16.20
2023-03-07 20:45:01.106767,25.72,6.43,413.81,16.97
2023-03-07 20:45:01.181529,25.66,6.32,420.70,15.10
2023-03-07 20:45:01.264829,25.88,6.65,315.56,16.73
2023-03-07 20:45:01.337473,25.79,6.98,351.53,15.37
2023-03-07 20:45:01.407319,25.13,6.77,334.31,15.00
2023-03-07 20:45:01.489404,25.50,6.46,343.81,15.91
2023-03-07 20:45:01.564518,25.40,6.78,412.14,16.99
2023-03-07 20:45:01.638106,25.69,6.75,442.59,16.62
2023-03-07 20:45:01.718055,25.72,6.90,416.43,16.77
2023-03-07 20:45:01.787999,25.68,6.74,379.71,15.84
2023-03-07 20:45:01.867494,25.62,6.03,425.86,16.52
2023-03-07 20:45:01.939047,25.29,6.09,419.61,15.70
2023-03-07 20:45:02.019368,25.81,6.10,308.98,16.37
2023-03-07 20:45:02.088505,25.64,6.62,415.95,15.43
2023-03-07 20:45:02.165099,25.21,6.60,340.99,15.25
2023-03-07 20:45:02.239697,25.87,6.05,424.45,15.23
2023-03-07 20:45:02.319560,25.46,6.37,307.03,15.58
2023-03-07 20:45:02.389706,25.77,6.73,309.25,16.46
2023-03-07 20:45:02.465266,25.19,6.48,353.57,15.78
2023-03-07 20:45:02.538631,25.88,6.11,366.61,15.50
2023-03-07 20:45:02.619414,25.36,6.18,436.60,16.36
2023-03-07 20:45:02.729495,25.17,7.00,305.88,16.89
2023-03-07 20:45:02.839621,25.60,6.07,429.72,16.11
2023-03-07 20:45:02.909574,25.24,6.27,322.29,16.46
2023-03-07 20:45:03.000103,25.15,6.74,335.28,15.87
2023-03-07 20:45:03.090163,25.38,6.22,434.20,16.97
2023-03-07 20:45:03.166152,25.50,6.16,391.27,15.95
2023-03-07 20:45:03.240099,25.01,6.87,320.45,15.56
2023-03-07 20:45:03.323396,25.40,6.67,405.79,15.20
2023-03-07 20:45:03.400336,25.89,6.55,380.55,15.46
2023-03-07 20:45:03.473347,25.48,6.69,399.51,15.29
2023-03-07 20:45:03.549678,25.81,6.66,360.51,16.98
2023-03-07 20:45:03.624551,25.58,6.29,374.00,15.37
2023-03-07 20:45:03.699966,25.76,6.57,424.73,16.99
2023-03-07 20:45:03.774427,25.25,6.77,397.39,16.14
2023-03-07 20:45:03.858069,25.82,6.34,343.64,16.78
2023-03-07 20:45:03.933390,25.73,6.79,302.19,16.25
2023-03-07 20:45:04.012861,25.01,6.11,341.87,15.59
2023-03-07 20:45:04.083696,26.00,6.66,330.17,15.19
2023-03-07 20:45:04.157659,25.14,6.25,382.85,15.70
2023-03-07 20:45:04.233680,25.89,6.50,418.48,15.21
2023-03-07 20:45:04.307896,25.57,6.09,438.25,15.06
2023-03-07 20:45:04.383832,25.81,6.24,425.33,15.80
2023-03-07 20:45:04.457364,25.84,6.13,351.89,16.60
2023-03-07 20:45:04.534134,25.87,6.14,328.46,15.26
2023-03-07 20:45:04.607797,25.26,6.03,300.81,15.24
2023-03-07 20:45:04.684307,25.27,6.28,310.17,15.36
2023-03-07 20:45:04.768188,25.32,6.63,428.81,15.66
2023-03-07 20:45:04.844386,25.78,6.63,376.82,15.40
2023-03-07 20:45:04.915569,25.83,6.63,357.65,16.03
2023-03-07 20:45:04.992058,25.96,6.34,395.53,16.95
2023-03-07 20:45:05.068518,25.79,6.43,361.29,16.76
2023-03-07 20:45:05.144873,25.34,6.30,307.35,16.14
2023-03-07 20:45:05.223061,25.27,6.92,419.51,15.60
2023-03-07 20:45:05.292509,25.27,6.98,334.06,15.69
2023-03-07 20:45:05.368341,25.65,6.62,429.91,16.98
2023-03-07 20:45:05.443079,25.36,6.19,446.20,15.38
2023-03-07 20:45:05.517004,25.44,6.92,378.81,15.33
2023-03-07 20:45:05.592230,25.97,6.21,438.48,15.72
2023-03-07 20:45:05.668631,25.97,6.39,414.48,16.21
2023-03-07 20:45:05.752696,25.83,6.18,360.96,15.73
2023-03-07 20:45:05.825351,25.62,6.54,441.15,16.95
2023-03-07 20:45:05.902031,25.95,6.46,361.74,15.21
2023-03-07 20:45:05.976501,25.12,6.79,351.29,15.14
2023-03-07 20:45:06.052163,25.78,6.01,336.42,16.19
2023-03-07 20:45:06.126097,25.77,6.42,390.03,16.95
2023-03-07 20:45:06.203395,25.95,6.30,443.26,15.65
2023-03-07 20:45:06.287225,25.12,6.70,431.53,16.61
2023-03-07 20:45:06.360081,25.93,6.67,321.90,15.06
2023-03-07 20:45:06.426788,25.46,6.63,325.79,16.22
2023-03-07 20:45:06.502733,25.05,6.10,317.04,16.56
2023-03-07 20:45:06.576769,25.71,6.43,381.37,16.23
2023-03-07 20:45:06.652907,25.07,6.37,416.32,15.74
2023-03-07 20:45:06.726912,25.38,6.37,399.39,16.38
2023-03-07 20:45:06.802900,25.50,6.84,364.98,15.51
2023-03-07 20:45:06.876671,25.46,6.35,302.44,16.93
2023-03-07 20:45:06.954620,25.35,6.94,420.46,16.84
2023-03-07 20:45:07.027196,25.42,6.40,325.80,15.17
2023-03-07 20:45:07.103222,25.15,6.08,328.36,15.16
2023-03-07 20:45:07.176753,25.31,6.54,369.52,15.25
2023-03-07 20:45:07.254140,25.12,6.88,322.68,16.25
2023-03-07 20:45:07.327735,25.89,6.48,326.53,15.95
2023-03-07 20:45:07.403691,25.27,6.61,366.00,16.58
2023-03-07 20:45:07.478416,25.91,6.39,427.78,16.40
2023-03-07 20:45:07.554694,25.92,6.34,345.21,15.04
2023-03-07 20:45:07.627917,25.31,6.37,436.30,15.38
2023-03-07 20:45:07.704310,25.61,6.07,363.31,15.10
2023-03-07 20:45:07.777940,25.20,6.39,444.34,15.59
2023-03-07 20:45:07.853965,25.35,6.95,420.32,15.73
2023-03-07 20:45:07.929198,25.34,6.72,334.95,15.64
2023-03-07 20:45:08.004255,25.39,6.64,317.47,15.84
2023-03-07 20:45:08.078885,25.62,6.60,377.13,15.58
2023-03-07 20:45:08.154402,25.54,6.83,408.45,15.02
2023-03-07 20:45:08.228327,25.06,6.96,329.87,16.47
2023-03-07 20:45:08.304436,25.65,6.18,435.98,16.31
2023-03-07 20:45:08.379327,25.35,6.76,306.19,16.84
2023-03-07 20:45:08.445008,25.36,6.18,368.51,15.15
2023-03-07 20:45:08.527961,25.87,6.17,348.52,15.59
2023-03-07 20:45:08.595215,25.46,6.67,424.96,16.18
2023-03-07 20:45:08.671454,25.33,6.06,361.97,15.51
2023-03-07 20:45:08.750922,25.21,6.63,442.01,16.95
2023-03-07 20:45:08.826411,25.74,6.77,405.91,15.64
2023-03-07 20:45:08.895943,25.65,6.31,400.58,16.83
2023-03-07 20:45:08.972350,25.54,6.58,428.17,15.88
2023-03-07 20:45:09.045791,25.07,6.90,356.48,16.93
2023-03-07 20:45:09.123134,25.38,6.50,304.86,15.69
2023-03-07 20:45:09.196231,25.09,6.72,406.53,15.96
2023-03-07 20:45:09.273063,25.15,6.73,334.98,16.73
